Elongation,Flatness,LeastAxisLength,MajorAxisLength,Maximum2DDiameterColumn,Maximum2DDiameterRow,Maximum2DDiameterSlice,Maximum3DDiameter,MeshVolume,MinorAxisLength,Sphericity,SurfaceArea,SurfaceVolumeRatio,VoxelVolume,10Percentile_T1,90Percentile_T1,Energy_T1,Entropy_T1,InterquartileRange_T1,Kurtosis_T1,Maximum_T1,MeanAbsoluteDeviation_T1,Mean_T1,Median_T1,Minimum_T1,Range_T1,RobustMeanAbsoluteDeviation_T1,RootMeanSquared_T1,Skewness_T1,TotalEnergy_T1,Uniformity_T1,Variance_T1,Autocorrelation_T1,JointAverage_T1,ClusterProminence_T1,ClusterShade_T1,ClusterTendency_T1,Contrast_T1,Correlation_T1,DifferenceAverage_T1,DifferenceEntropy_T1,DifferenceVariance_T1,JointEnergy_T1,JointEntropy_T1,Imc1_T1,Imc2_T1,Idm_T1,Idmn_T1,Id_T1,Idn_T1,InverseVariance_T1,MaximumProbability_T1,SumEntropy_T1,SumSquares_T1,GrayLevelNonUniformity_T1,GrayLevelNonUniformityNormalized_T1,GrayLevelVariance_T1,HighGrayLevelRunEmphasis_T1,LongRunEmphasis_T1,LongRunHighGrayLevelEmphasis_T1,LongRunLowGrayLevelEmphasis_T1,LowGrayLevelRunEmphasis_T1,RunEntropy_T1,RunLengthNonUniformity_T1,RunLengthNonUniformityNormalized_T1,RunPercentage_T1,RunVariance_T1,ShortRunEmphasis_T1,ShortRunHighGrayLevelEmphasis_T1,ShortRunLowGrayLevelEmphasis_T1,GrayLevelNonUniformity_T1,GrayLevelNonUniformityNormalized_T1,GrayLevelVariance_T1,HighGrayLevelZoneEmphasis_T1,LargeAreaEmphasis_T1,LargeAreaHighGrayLevelEmphasis_T1,LargeAreaLowGrayLevelEmphasis_T1,LowGrayLevelZoneEmphasis_T1,SizeZoneNonUniformity_T1,SizeZoneNonUniformityNormalized_T1,SmallAreaEmphasis_T1,SmallAreaHighGrayLevelEmphasis_T1,SmallAreaLowGrayLevelEmphasis_T1,ZoneEntropy_T1,ZonePercentage_T1,ZoneVariance_T1,DependenceEntropy_T1,DependenceNonUniformity_T1,DependenceNonUniformityNormalized_T1,DependenceVariance_T1,GrayLevelNonUniformity_T1,GrayLevelVariance_T1,HighGrayLevelEmphasis_T1,LargeDependenceEmphasis_T1,LargeDependenceHighGrayLevelEmphasis_T1,LargeDependenceLowGrayLevelEmphasis_T1,LowGrayLevelEmphasis_T1,SmallDependenceEmphasis_T1,SmallDependenceHighGrayLevelEmphasis_T1,SmallDependenceLowGrayLevelEmphasis_T1,10Percentile_T2,90Percentile_T2,Energy_T2,Entropy_T2,InterquartileRange_T2,Kurtosis_T2,Maximum_T2,MeanAbsoluteDeviation_T2,Mean_T2,Median_T2,Minimum_T2,Range_T2,RobustMeanAbsoluteDeviation_T2,RootMeanSquared_T2,Skewness_T2,TotalEnergy_T2,Uniformity_T2,Variance_T2,Autocorrelation_T2,JointAverage_T2,ClusterProminence_T2,ClusterShade_T2,ClusterTendency_T2,Contrast_T2,Correlation_T2,DifferenceAverage_T2,DifferenceEntropy_T2,DifferenceVariance_T2,JointEnergy_T2,JointEntropy_T2,Imc1_T2,Imc2_T2,Idm_T2,Idmn_T2,Id_T2,Idn_T2,InverseVariance_T2,MaximumProbability_T2,SumEntropy_T2,SumSquares_T2,GrayLevelNonUniformity_T2,GrayLevelNonUniformityNormalized_T2,GrayLevelVariance_T2,HighGrayLevelRunEmphasis_T2,LongRunEmphasis_T2,LongRunHighGrayLevelEmphasis_T2,LongRunLowGrayLevelEmphasis_T2,LowGrayLevelRunEmphasis_T2,RunEntropy_T2,RunLengthNonUniformity_T2,RunLengthNonUniformityNormalized_T2,RunPercentage_T2,RunVariance_T2,ShortRunEmphasis_T2,ShortRunHighGrayLevelEmphasis_T2,ShortRunLowGrayLevelEmphasis_T2,GrayLevelNonUniformity_T2,GrayLevelNonUniformityNormalized_T2,GrayLevelVariance_T2,HighGrayLevelZoneEmphasis_T2,LargeAreaEmphasis_T2,LargeAreaHighGrayLevelEmphasis_T2,LargeAreaLowGrayLevelEmphasis_T2,LowGrayLevelZoneEmphasis_T2,SizeZoneNonUniformity_T2,SizeZoneNonUniformityNormalized_T2,SmallAreaEmphasis_T2,SmallAreaHighGrayLevelEmphasis_T2,SmallAreaLowGrayLevelEmphasis_T2,ZoneEntropy_T2,ZonePercentage_T2,ZoneVariance_T2,DependenceEntropy_T2,DependenceNonUniformity_T2,DependenceNonUniformityNormalized_T2,DependenceVariance_T2,GrayLevelNonUniformity_T2,GrayLevelVariance_T2,HighGrayLevelEmphasis_T2,LargeDependenceEmphasis_T2,LargeDependenceHighGrayLevelEmphasis_T2,LargeDependenceLowGrayLevelEmphasis_T2,LowGrayLevelEmphasis_T2,SmallDependenceEmphasis_T2,SmallDependenceHighGrayLevelEmphasis_T2,SmallDependenceLowGrayLevelEmphasis_T2,OS1year
0.412677301,0.172988271,15.69046361,90.70247066,69.35416354,68.44705983,32.57299495,70.73188814,2080.25,37.43085081,0.304583412,2587.348306,1.243767964,2165,-0.675662541,0.684231985,910.4353623,0.992194904,0.641959131,6.827552164,1.461616993,0.457350282,-0.004001543,0.064517178,-3.168404579,4.630021572,0.277601901,0.64847854,-1.491238888,910.4353623,0.505400317,0.420508404,2.553190541,1.555429036,0.781311349,-0.142845871,0.760759028,0.226193133,0.541524517,0.226193133,0.760086705,0.172553415,0.333970505,1.747770015,-0.235501227,0.594019579,0.886903434,0.954761373,0.886903434,0.924602289,0.226193133,0.442332469,1.521576883,0.24673804,563.0288306,0.502800397,0.248599801,2.602567055,5.943414477,15.97998379,3.434272149,0.599358236,2.903377697,405.6682712,0.351854335,0.517214425,1.914298959,0.589692895,1.492843125,0.363905338,16.87878788,0.511478421,0.24426079,2.272727273,35858.75758,107274.303,18004.87121,0.681818182,2.939393939,0.089072544,0.228406879,0.409505492,0.183132226,4.30607509,0.015242494,31554.60239,5.511109465,101.8969977,0.047065588,34.5825865,1094.191686,0.247299842,2.655889145,218.2508083,598.2863741,123.2419169,0.586027714,0.016172983,0.038573429,0.010572872,0.053250241,1.466958475,1896.963445,0.382255496,0.630322829,8.072789671,3.956961632,0.456938783,0.677799025,0.55069232,-0.631016076,4.587977707,0.275092406,0.936485853,1.802915104,1896.963445,0.862213425,0.417594236,3.778556448,1.939157573,0.317886076,-0.195831594,0.150648081,0.077832544,0.311414014,0.077832544,0.391265461,0.07150483,0.814254858,0.615216911,-0.135103585,0.265115807,0.961083728,0.984433491,0.961083728,0.974055819,0.077832544,0.900241301,0.537384367,0.057120156,698.245429,0.756342335,0.121828832,3.573482611,9.320644726,36.43873684,2.541121698,0.356629347,2.788150761,258.0867141,0.27201781,0.426224261,3.348981906,0.50518389,1.660195704,0.216430937,20.4,0.68,0.16,1.6,83741.43333,334637.2333,21017.48333,0.85,5.466666667,0.182222222,0.41408158,0.464805439,0.401400616,3.279936085,0.013869626,78543.02333,4.790281313,94.2085067,0.043554557,40.13153766,1864.967638,0.068893288,3.776699029,293.5196486,1164.013407,75.89620897,0.305825243,0.015721347,0.035471567,0.010783792,1
0.724948522,0.582053786,9.46719356,16.26515244,17.08800749,18.35755975,14.86606875,19.67231557,1088.666667,11.79139823,0.69831386,732.8752908,0.673186121,1107,0.331344944,3.167608929,4308.05755,0.406746183,1.642705411,2.780466513,4.418554783,0.936165514,1.599371772,1.457556248,-1.745552778,6.164107561,0.662612343,1.972726768,-0.053905727,4308.05755,0.850618018,1.333660839,3.783875731,1.932330518,0.671383712,-0.367172316,0.225965414,0.026231648,0.78418887,0.026231648,0.168727652,0.025360964,0.848540505,0.496489267,-0.59884021,0.581169632,0.986884176,0.99475367,0.986884176,0.991256117,0.026231648,0.919214694,0.470257619,0.063049266,188.430855,0.731571916,0.134214042,3.517254552,29.39148923,114.1355241,8.20548051,0.370686362,3.496778126,35.67946652,0.133189253,0.233618234,8.17955764,0.267016987,0.848972551,0.121528096,1,0.5,0.25,2.5,521194.5,2072628,133336.125,0.625,1,0.5,6.22E-05,6.37E-05,6.18E-05,1,0.001806685,214832.25,4.179065097,129.9990967,0.117433692,35.53200174,941.6341463,0.074690991,3.756097561,473.4263776,1833.70009,133.3579494,0.31097561,0.00381267,0.013158391,0.00147624,0.246654478,1.401565278,1024.842207,0.207310186,0.502034381,3.981441743,2.665189743,0.350967584,0.839641107,0.836752683,-0.441225916,3.106415659,0.219798911,0.963482797,0.486868017,1024.842207,0.936909263,0.223301912,3.872729376,1.965654466,0.177273451,-0.111709134,0.084191789,0.048468047,0.271904993,0.048468047,0.276941751,0.045950331,0.887719751,0.40400887,-0.128635346,0.200850389,0.975765976,0.990306391,0.975765976,0.983843984,0.048468047,0.941420443,0.355540823,0.033164959,229.5281579,0.824029524,0.087985238,3.706774399,25.88513376,102.7925351,6.658283424,0.3233064,3.343378312,40.89668458,0.142209853,0.252090301,8.002339328,0.308083875,0.996490356,0.135982255,1.666666667,0.555555556,0.222222222,2,380616.6667,1521240.667,95460.66667,0.75,1,0.333333333,0.333605734,0.333606611,0.333605515,1.584962501,0.002717391,245192.6667,4.10487347,104.9365942,0.095051263,37.23074197,1034.347826,0.031545369,3.902173913,455.2554348,1814.668478,115.4021739,0.274456522,0.005057226,0.014841097,0.002611258,0
0.908838604,0.586109897,24.02959112,40.99843947,49.76946855,49.24428901,48.27007354,52.39274759,20639.08333,37.26096447,0.529613961,6870.446609,0.332885259,20690,-0.432850382,1.197283769,14718.2155,0.731962539,0.66916992,5.852007472,3.140410185,0.512159849,0.41995852,0.479429558,-4.289087296,7.42949748,0.296594282,0.843426677,-0.691637843,14718.2155,0.673961611,0.535003402,3.380923293,1.810149295,0.99681747,-0.578509147,0.51612968,0.099049182,0.677399766,0.099049182,0.46287984,0.088874029,0.603536541,1.123667048,-0.396776741,0.648795339,0.950475409,0.980190164,0.950475409,0.966983606,0.099049182,0.760624704,1.024617866,0.153794715,2085.837496,0.517021589,0.241489205,2.772853773,56.36281563,210.7124977,17.77539511,0.556786557,4.36293412,513.7535074,0.124204406,0.194861881,27.12264045,0.31893287,0.696797951,0.224466599,21.32258065,0.687825182,0.156087409,1.580645161,9239914.645,35395425.58,2701036.911,0.85483871,9.903225806,0.319458897,0.577529546,0.975379009,0.47806718,2.743572923,0.001498308,8794466.05,4.160454858,3571.608023,0.172624844,34.68761499,13944.26573,0.163019194,3.384775254,515.7700338,1863.390188,178.8649952,0.403806187,0.004523083,0.011268359,0.002836764,0.207728162,1.221587718,15777.19488,0.097986734,0.427989416,15.43097031,5.2133255,0.368648442,0.649481843,0.496698186,-1.233676195,6.447001696,0.191018141,0.873326492,2.977094103,15777.19488,0.974989692,0.340872498,3.962019586,1.989933534,0.049446976,-0.032363903,0.024297556,0.015562035,0.21704275,0.015562035,0.115211269,0.015310623,0.964759581,0.153457955,-0.109098422,0.119644448,0.992218983,0.996887593,0.992218983,0.994812655,0.015562035,0.982152517,0.13789592,0.009964898,2103.338943,0.838034783,0.080982608,3.732651503,132.8002444,530.6795833,33.33040973,0.316837124,4.475171624,195.3664942,0.075913187,0.120988554,54.66420165,0.235489573,0.707091775,0.117589022,44.16666667,0.920138889,0.039930556,1.125,8689741.167,34758424.29,2172570.385,0.96875,9.708333333,0.202256944,0.428350113,0.490850113,0.412725113,2.958842755,0.00232041,8504016.082,2.830070264,6664.960456,0.322196677,24.9960772,20168.63676,0.012505154,3.962003287,594.0235908,2374.656869,148.8652712,0.259499178,0.004013311,0.010699319,0.002341809,1
0.760277892,0.615371272,18.25980632,29.67282865,32.01562119,27.65863337,35.35533906,38.06573262,6698.791667,22.55959561,0.587049287,2927.344764,0.43699594,6757,0.246187115,0.830011582,2361.760607,0.159238696,0.326851189,6.648773979,2.158947945,0.1959472,0.532157119,0.534205496,-1.037432432,3.196380377,0.134623504,0.59120892,-0.401292109,2361.760607,0.954609419,0.066336788,3.936189324,1.98150588,0.16518392,-0.091693432,0.055948596,0.016656635,0.537317054,0.016656635,0.121849508,0.016370904,0.947326481,0.219818965,-0.342463952,0.292493406,0.991671683,0.996668673,0.991671683,0.994447788,0.016656635,0.973177563,0.20316233,0.018151308,861.538822,0.828424648,0.085787676,3.715439577,74.01735097,294.9525933,18.78354039,0.321140106,4.105878468,91.83911385,0.086519055,0.153641238,26.26933793,0.232138762,0.734810776,0.106470758,9.615384615,0.73964497,0.130177515,1.461538462,3215329.154,12858976.38,804417.3462,0.884615385,2.538461538,0.195266272,0.400036499,0.400048799,0.400033423,2.807390451,0.001923931,2945169.101,3.211771701,1754.404469,0.259642514,29.5977221,6450.295841,0.022695291,3.930294509,558.8428297,2224.662868,142.38782,0.267426373,0.003641044,0.010677047,0.001882043,-0.024256003,0.938534832,2460.594222,0.495705009,0.483964592,4.086687441,1.913570404,0.30625336,0.451112045,0.455732197,-1.392423749,3.305994153,0.203007424,0.603809979,-0.267496677,2460.594222,0.806374326,0.161084413,3.634349355,1.889489741,0.792380812,-0.45311646,0.324939072,0.068239732,0.653294479,0.068239732,0.357412248,0.063424391,0.739986207,0.806653803,-0.391692239,0.566708182,0.965880134,0.986352054,0.965880134,0.977253423,0.068239732,0.855369874,0.738414071,0.098294701,893.9651439,0.661989824,0.169005088,3.353315999,44.15393283,169.701361,12.7670758,0.411671,4.150543491,150.6493907,0.108827156,0.19980168,16.48652017,0.262890501,0.746149914,0.142075648,7.727272727,0.702479339,0.148760331,1.545454545,3193377.364,12634071.91,833203.7273,0.863636364,2.454545455,0.223140496,0.267682011,0.267697208,0.267678212,2.368522528,0.001629871,2816939.339,4.146440723,914.6189065,0.135519174,32.13050534,5442.220329,0.096812837,3.674173952,507.5953475,1924.933323,153.2608535,0.331456512,0.003873484,0.010932577,0.002108711,0
0.838971045,0.744405177,33.66961052,45.2302208,62.96824597,58.13776741,75,75.43871685,32535.91667,37.94684562,0.575594981,8562.669032,0.263175896,32700,-1.334775412,-0.465708801,33968.46786,0.207713205,0.363482252,6.842299954,1.238831758,0.275782072,-0.940933291,-1.005316138,-2.207036734,3.445868492,0.160896345,1.019211002,1.48212542,33968.46786,0.936755157,0.153435608,1.067603869,1.024842862,0.270328153,0.144612323,0.083041764,0.013849437,0.711012029,0.013849437,0.105191433,0.013654711,0.937899689,0.248026974,-0.518440027,0.398966546,0.993075281,0.997230113,0.993075281,0.995383521,0.013849437,0.968232419,0.234177537,0.0242228,2293.027689,0.720169354,0.139915323,1.505485639,205.4845473,208.8769534,204.6364458,0.87362859,4.836156996,223.0099601,0.068924767,0.097158316,87.99691377,0.227867575,0.521694255,0.154410905,28.26086957,0.61436673,0.192816635,3.217391304,21277866.43,21303802.93,21271382.31,0.445652174,7.043478261,0.153119093,0.381433311,1.273559304,0.158401812,3.946837499,0.001406728,20772530.9,2.43848416,14776.46165,0.451879561,22.31310999,30631.89364,0.031622421,1.098073394,621.2840979,645.1052905,615.3287997,0.975481651,0.003074433,0.005896302,0.002368966,0.641229343,1.696132135,52498.14181,0.05307773,0.542427123,8.352799596,4.67301178,0.358557021,1.162337575,1.114910603,-2.08872366,6.761735439,0.225500992,1.266810864,1.272594332,52498.14181,0.988028389,0.253781126,3.988642244,1.996816459,0.025252149,-0.014446715,0.009078596,0.003614268,0.415506384,0.003614268,0.03441471,0.0036007,0.990052868,0.052880673,-0.280211743,0.128409398,0.998192866,0.999277146,0.998192866,0.998795244,0.003614268,0.995009325,0.049266405,0.003173216,2616.363775,0.897722866,0.051138567,3.83773517,229.0225125,915.7344705,57.34452304,0.290566207,4.745591597,164.0237062,0.055023939,0.088976624,87.64985897,0.182350421,0.593151427,0.079650169,21.48780488,0.524092802,0.237953599,2.170731707,24602506.8,98409511.44,6150755.646,0.707317073,8.902439024,0.217132659,0.46969679,1.132971936,0.303878003,3.636370906,0.001253324,23965897.42,2.241635012,15220.15349,0.465263152,19.57732714,32321.3727,0.005985805,3.981933788,629.0059304,2514.978357,157.5128236,0.254516553,0.002869989,0.009705767,0.001161044,1
0.414356757,0.374356424,27.98639627,74.75869114,40.70626487,59.21148537,76.00657866,77.1362431,27158.83333,30.97676879,0.615938026,7093.945503,0.261202144,27228,-1.450825477,-0.364671212,30991.88245,0.207513198,0.502477497,8.658433703,1.372541666,0.358614762,-0.931717178,-0.909516513,-4.799643993,6.172185659,0.214435072,1.06688131,-1.138618345,30991.88245,0.936831647,0.270138829,1.073773619,1.0286245,0.254345319,0.141202347,0.087013409,0.02419976,0.561944562,0.02419976,0.163949796,0.023600709,0.920792706,0.308675856,-0.350472719,0.348777202,0.98790012,0.995160048,0.98790012,0.991933413,0.02419976,0.95927562,0.284476096,0.027803292,2184.299961,0.72771409,0.136142955,1.489717718,170.7837421,173.6687841,170.0624816,0.877570571,4.567143044,250.3567162,0.081617666,0.10957329,67.83554136,0.233582157,0.535520204,0.158097646,21.32,0.8528,0.0736,3.76,19969705.28,20002937,19961397.35,0.31,2.36,0.0944,0.210134027,0.840536103,0.052533508,3.65366069,0.000918172,18783522.91,2.328285093,12298.78419,0.451696202,24.21119426,25508.05208,0.031584177,1.097950639,607.486558,628.2876818,602.286277,0.97551234,0.002739504,0.005089228,0.002152073,0.112764214,1.953918052,52204.70318,0.417701529,0.970321879,8.779253963,3.090771675,0.657841583,1.000253089,1.119789481,-3.138936281,6.229707956,0.401613394,1.380974578,-1.829865007,52204.70318,0.845347471,0.906584544,3.739206433,1.920706322,0.671450411,-0.375619688,0.24617972,0.045825065,0.685498159,0.045825065,0.266848321,0.043639587,0.810358021,0.621298262,-0.444771241,0.544095476,0.977087468,0.990834987,0.977087468,0.984724978,0.045825065,0.89779379,0.575473198,0.073001196,2211.939596,0.619980141,0.190009929,3.233961364,129.1906082,506.1510181,34.95050577,0.441509659,4.633640055,353.0009386,0.095612396,0.12995487,57.65958676,0.27331523,0.686128579,0.170111892,12.68421053,0.667590028,0.166204986,1.631578947,23841194.84,94893010.74,6078240.868,0.842105263,1.842105263,0.096952909,0.248661695,0.564451178,0.169714325,3.826874882,0.000694089,21765472.19,2.889587039,10433.55483,0.381148346,27.98106115,23140.54168,0.077326264,3.746620881,585.9408928,2258.812084,167.7230949,0.31334478,0.002967997,0.009109478,0.001432626,1
0.712868536,0.542209656,28.72694439,52.98124826,43.01162634,51.66236541,114.6342008,115.2302044,23153.5,37.76866487,0.445847081,8811.353614,0.38056249,23165,0.161182612,0.999321711,12432.85331,0.343697391,0.406672418,12.87232062,1.793255806,0.286745607,0.601088495,0.671419799,-3.902122498,5.695378304,0.17163377,0.732603944,-2.204331602,12432.85331,0.87993306,0.17540116,3.832991118,1.949980088,0.452685554,-0.250380626,0.156147401,0.033898293,0.640032363,0.033898293,0.212786083,0.032714619,0.872262534,0.454010813,-0.411882324,0.455888515,0.983050854,0.993220341,0.983050854,0.988700569,0.033898293,0.933030942,0.42011252,0.047511423,2257.672805,0.643318857,0.178340571,3.302023798,86.87668034,343.6969684,22.67160833,0.424494051,4.450118295,348.9547692,0.097139283,0.151199588,38.53225538,0.279894281,0.677763582,0.180426956,47.15686275,0.924644368,0.037677816,1.117647059,9064635.667,36207576.9,2278900.358,0.970588235,12.01960784,0.235678585,0.497279188,0.497280674,0.497278817,3.050985941,0.002201597,8858323.777,3.317018182,6195.907921,0.267468505,30.7773933,20383.64934,0.06003347,3.8075545,562.9474207,2212.561364,150.5439348,0.298111375,0.004319945,0.010644096,0.002738907,-0.200224632,0.714272428,5362.291155,0.856428914,0.430399634,9.360686009,2.590920925,0.300366149,0.218726555,0.188021675,-2.692689896,5.283610821,0.184796407,0.481417277,-0.043047083,5362.291155,0.596168143,0.183921289,3.079759291,1.717327857,0.962458979,-0.516639904,0.666619456,0.144448557,0.643748027,0.144448557,0.59014109,0.122734654,0.47173134,1.422909681,-0.343590691,0.660687044,0.927775721,0.971110289,0.927775721,0.951850481,0.144448557,0.645103578,1.278461123,0.202767003,3016.821311,0.526921735,0.236539132,2.846165082,35.82450833,123.771326,13.83780392,0.538458729,4.140404198,965.5427618,0.16306231,0.247721764,17.22391544,0.378471548,1.006600451,0.221439322,19.38888889,0.538580247,0.230709877,2.083333333,8561818.528,31505858.86,2825808.444,0.729166667,8.166666667,0.226851852,0.483627209,0.98662702,0.357877256,3.547195119,0.001555949,8148762.379,4.800103205,2444.035484,0.105633206,39.11133983,13793.54233,0.201915928,3.157842417,461.7934477,1535.509746,193.3643731,0.460539396,0.005359909,0.014614143,0.003046351,0
0.861958911,0.513390128,12.81693051,24.96528431,30.41381265,28.63564213,28.28427125,30.41381265,3579.25,21.51904928,0.554060885,2042.308392,0.570596743,3626,0.07949711,1.265591025,2257.422562,0.345185955,0.556592837,4.404366769,2.784427166,0.368584358,0.614634655,0.575694352,-1.120776534,3.9052037,0.23526593,0.78902821,0.703313208,2257.422562,0.879261411,0.244789758,3.820205998,1.948399437,0.376007243,-0.216322257,0.145734065,0.049984625,0.483808408,0.049984625,0.284544464,0.047374629,0.854766026,0.508104826,-0.262541342,0.367893365,0.975007687,0.990003075,0.975007687,0.983338458,0.049984625,0.923407124,0.4581202,0.048929673,551.8798323,0.687523212,0.156238394,3.416591132,36.93676042,145.7147951,9.742251749,0.395852217,3.778562836,106.7601593,0.130456437,0.220734864,14.14313365,0.310161663,0.815083909,0.183931101,7.727272727,0.702479339,0.148760331,1.545454545,1049487.818,4185546.545,265473.1364,0.863636364,3.727272727,0.338842975,0.572942528,0.845669824,0.504760704,2.404009757,0.003033646,940827.686,4.052506813,435.7380033,0.120170437,37.4410355,3188.201875,0.060369295,3.806398235,489.4666299,1934.093216,128.3099835,0.298400441,0.00609658,0.014953951,0.003882237,0.205265459,1.706932735,4529.627627,0.249986359,0.778188646,2.888024028,3.186394691,0.458415744,0.960379734,0.950403601,-0.631657362,3.818052053,0.322069405,1.118296659,0.174396841,4529.627627,0.920096709,0.328258183,3.837936944,1.954220071,0.313172108,-0.182740954,0.125286208,0.04944654,0.435542535,0.04944654,0.282742427,0.046920638,0.865712989,0.477542094,-0.220311059,0.327598117,0.97527673,0.990110692,0.97527673,0.98351782,0.04944654,0.929496802,0.428095554,0.043683187,641.4392998,0.802855043,0.098572478,3.667212959,35.78967734,141.7132296,9.308789266,0.33319676,3.738484677,99.25224147,0.120976054,0.220341503,12.91247093,0.274000581,0.889332875,0.120167508,6.25,0.78125,0.109375,1.375,1507138.75,6025079.125,377653.6563,0.90625,1.25,0.15625,0.296738084,0.296738115,0.296738076,2.75,0.002208724,1302156.188,4.073474468,374.8050801,0.103480144,31.92980653,3332.590282,0.039951645,3.874930977,484.390392,1916.711485,126.3101187,0.281267256,0.004155664,0.0125719,0.002051606,0
0.326749391,0.202543982,26.432531,130.502673,105.6030303,57.30619513,55.22680509,107.4895344,21456.5,42.64166896,0.389296126,9592.017527,0.447044836,21603,-2.431354809,0.619408751,61001.84559,0.982510375,0.960656598,8.180988019,4.122444153,1.017939477,-0.556061658,-0.131771371,-6.391248703,10.51369286,0.451528397,1.680406894,-2.28332419,61001.84559,0.512073816,2.51456276,2.216733225,1.424713744,0.913420622,0.242514438,0.86250064,0.114816012,0.765053041,0.114816012,0.510871643,0.101180218,0.410161456,1.49229221,-0.482803171,0.780428402,0.942591994,0.977036798,0.942591994,0.961727996,0.114816012,0.517878251,1.377476198,0.244329163,2636.283527,0.506025673,0.246987164,2.336596024,31.82855921,72.80334523,21.58486271,0.665850994,4.254319556,735.5706015,0.137162225,0.241145283,12.6790773,0.319690642,0.802244267,0.199052235,23.17391304,0.503780718,0.248109641,2.630434783,2422517.717,4284986.522,1956900.516,0.592391304,8.043478261,0.174858223,0.412659078,1.101888875,0.240351629,4.089340903,0.002129334,2201964.972,4.946774947,2258.611998,0.104550849,36.52019338,11062.33065,0.243963092,2.266907374,466.2623247,1043.360367,321.9878142,0.683273157,0.005040175,0.012428565,0.003193078,0.249101378,1.93500495,46905.75412,0.393103423,0.800136581,11.55265096,4.669124126,0.627878163,1.093494219,1.256282687,-3.829743147,8.498867273,0.335675069,1.47307682,-2.281004286,46905.75412,0.857109453,0.97422571,3.784106766,1.933320986,0.6347005,-0.348837527,0.217199229,0.031712381,0.743490887,0.031712381,0.202019408,0.030669948,0.844874247,0.520828567,-0.524297742,0.5547566,0.98414381,0.993657524,0.98414381,0.989429206,0.031712381,0.917464795,0.489116187,0.062227902,2499.080876,0.680766921,0.159616539,3.401424705,62.73972774,245.5509152,17.03693086,0.399643824,4.337669608,342.2866598,0.090669712,0.169646416,23.92098364,0.236501679,0.63493591,0.136893121,20.87878788,0.632690542,0.183654729,1.727272727,6298070.788,25100825.88,1597382.015,0.818181818,3.363636364,0.101928375,0.285174514,0.28833727,0.284383824,3.904708044,0.001526647,5869006.09,3.59507893,4824.725574,0.22320159,30.55977218,18527.27794,0.071445273,3.767672095,540.8314212,2096.53738,151.9049315,0.308081976,0.003418618,0.010210634,0.001720614,1
0.556028053,0.371617948,22.74427874,61.20339136,58.18075283,56.92099788,49.40647731,68.8839604,18914.875,34.03080251,0.506235704,6781.623408,0.358533874,19058,-0.905643064,0.009505433,8393.566306,0.475811186,0.421566248,8.606611722,2.102083921,0.304205526,-0.498746567,-0.562269062,-3.571949482,5.674033403,0.181395045,0.663643128,0.537291304,8393.566306,0.816550432,0.191674063,1.220487751,1.082377606,0.65754778,0.371074808,0.249014501,0.053290136,0.64450453,0.053290136,0.298890748,0.050359746,0.798487935,0.657077474,-0.396297771,0.523349118,0.973354932,0.989341973,0.973354932,0.982236621,0.053290136,0.890977326,0.603787338,0.075576159,1744.816395,0.561329758,0.219335121,1.976418826,79.26450104,85.31169481,77.7527026,0.755895293,4.352537508,367.1024651,0.115030296,0.162766292,36.89565892,0.317960627,0.897737768,0.173016342,26.28205128,0.673898751,0.163050625,3.384615385,7475740.769,7559354.846,7454837.25,0.403846154,6.58974359,0.168967784,0.404377691,1.418767388,0.150780267,3.733368244,0.002046385,7236945.658,3.401715879,5217.29447,0.273758761,34.22409999,15561.81813,0.091724784,1.306485465,552.6094029,619.9138944,535.78328,0.923378634,0.004360463,0.010521409,0.002820227,0.245228755,2.143122697,36821.58943,0.278944741,0.949702814,4.750116738,4.84808588,0.59756251,1.146237984,1.120209992,-2.315896273,7.163982153,0.399950218,1.390503797,-0.185644089,36821.58943,0.908144075,0.619639295,3.86008196,1.958606471,0.368562483,-0.204416743,0.127229769,0.031474907,0.600159549,0.031474907,0.200859865,0.030448857,0.890198804,0.402689864,-0.377369215,0.410354284,0.984262546,0.993705019,0.984262546,0.989508364,0.031474907,0.942869018,0.371214957,0.039676169,1938.264389,0.707765479,0.14611726,3.466666232,91.85933404,364.1418485,23.78870543,0.383333442,4.429776223,239.7644834,0.084643654,0.143675375,36.60418759,0.241459135,0.662963482,0.136083048,11.6,0.58,0.21,1.9,16336204.1,65299041.65,4095494.713,0.775,2.9,0.145,0.336533003,0.662637144,0.255006968,3.721928095,0.0010502,15429519.26,3.144533627,5523.668872,0.290047725,27.91746896,17294.69576,0.045927963,3.855229994,569.1516488,2247.573671,149.5461431,0.286192502,0.003143515,0.010105676,0.001402975,1
